subject_name,course_name,course_url
Art & Design,Music Theory for Beginners,/course/kadenze-music-theory-for-beginners-13524
Art & Design,Be Visual! Sketching Basics for IT Business,/course/opensap-be-visual-sketching-basics-for-it-business-8944
Art & Design,"Ableton Live 10, Part 2: Recording & Warping",/course/kadenze-ableton-live-10-part-2-recording-warping-13525
Art & Design,"Ableton Live 10, Part 3: Editing & Producing",/course/kadenze-ableton-live-10-part-3-editing-producing-13526
Art & Design,You Can Draw Anything in 3 Simple Steps,/course/kadenze-you-can-draw-anything-in-3-simple-steps-13527
Art & Design,Introduction to Guitar Performance ,/course/kadenze-introduction-to-guitar-performance-13528
Art & Design,Music Theory Level 1: Part Four,/course/kadenze-music-theory-level-1-part-four-13529
Art & Design,Music Theory Level 1: Part One,/course/kadenze-music-theory-level-1-part-one-13530
Art & Design,Music Theory Level 1: Part Three,/course/kadenze-music-theory-level-1-part-three-13531
Art & Design,Music Theory Level 1: Part Two,/course/kadenze-music-theory-level-1-part-two-13532
Art & Design,Pen and Ink Illustration: The Basics for Creating Magical Drawings,/course/kadenze-pen-and-ink-illustration-the-basics-for-creating-magical-drawings-13533
Art & Design,Powerful Presentations for Artists,/course/kadenze-powerful-presentations-for-artists-13534
Art & Design,Watercolor Magic: The Basics of Color Mixing and Color Harmony,/course/kadenze-watercolor-magic-the-basics-of-color-mixing-and-color-harmony-13535
Art & Design,"Ableton Live 10, Part 1: The Interface & The Basics",/course/kadenze-ableton-live-10-part-1-the-interface-the-basics-13536
Art & Design,Anyone Can Watercolor: The Basics for Creating Magical Pieces,/course/kadenze-anyone-can-watercolor-the-basics-for-creating-magical-pieces-13537
Art & Design,Fundamentos de fotografía documental,/course/edx-fundamentos-de-fotografia-documental-12533
Art & Design,Creación musical con Soundcool: Introducción,/course/edx-creacion-musical-con-soundcool-introduccion-12332
Art & Design,3D Modeling from Architectural Drawings,/course/edx-3d-modeling-from-architectural-drawings-11590
Art & Design,Music For Wellness,/course/edx-music-for-wellness-6862
Art & Design,Vocal Recording Technology,/course/edx-vocal-recording-technology-1985
Art & Design,Lánzate a la Innovación con Design Thinking,/course/edx-lanzate-a-la-innovacion-con-design-thinking-9363
Art & Design,Fundamentos de la guitarra eléctrica y acústica,/course/edx-fundamentos-de-la-guitarra-electrica-y-acustica-11422
Art & Design,Crear música con tecnología,/course/edx-crear-musica-con-tecnologia-10239
Art & Design,Producción musical y su efecto en la composición,/course/edx-produccion-musical-y-su-efecto-en-la-composicion-10251
Art & Design,Grabar y mezclar música,/course/edx-grabar-y-mezclar-musica-10252
Art & Design,Imprimiendo en 3D,/course/miriadax-imprimiendo-en-3d-14617
Art & Design,Music Theory Level 1: Part Six,/course/kadenze-music-theory-level-1-part-six-13625
Art & Design,"Ableton Live 10, Part 4: Sound Design & Samplers",/course/kadenze-ableton-live-10-part-4-sound-design-samplers-13626
Art & Design,"Ableton Live 10, Part 5: Audio & MIDI Effects",/course/kadenze-ableton-live-10-part-5-audio-midi-effects-13627
Art & Design,Easy Watercolor Sweets & Treats! Step by Step Beginner Level ,/course/kadenze-easy-watercolor-sweets-treats-step-by-step-beginner-level-13628
Art & Design,Doodle Magic | Basic & Advanced Techniques ,/course/kadenze-doodle-magic-basic-advanced-techniques-13629
Art & Design,"Fun & Loose Watercolor Florals, Leaves, & Butterflies",/course/kadenze-fun-loose-watercolor-florals-leaves-butterflies-13630
Art & Design,Music Theory Level 1: Part Five,/course/kadenze-music-theory-level-1-part-five-13631
Art & Design,Vocal Techniques 101,/course/kadenze-vocal-techniques-101-13632
Art & Design,"Ableton Live 10, Part 6: DJ Techniques & Controller",/course/kadenze-ableton-live-10-part-6-dj-techniques-controller-13633
Art & Design,Realistic Architectural 3D Modeling,/course/edx-realistic-architectural-3d-modeling-11593
Art & Design,18th-Century Opera: Handel & Mozart,/course/edx-18th-century-opera-handel-mozart-12061
Art & Design,"19th-Century Opera: Meyerbeer, Wagner, & Verdi",/course/edx-19th-century-opera-meyerbeer-wagner-verdi-12384
Art & Design,Reinvent yourself: Unleash your creativity,/course/edx-reinvent-yourself-unleash-your-creativity-4936
Art & Design,Defining the String Quartet II: Beethoven,/course/stanford-openedx-defining-the-string-quartet-ii-beethoven-13490
Art & Design,Beyond Brockhaus Thinking: With Design Thinking to a Networked Culture,/course/openhpi-beyond-brockhaus-thinking-with-design-thinking-to-a-networked-culture-12782
Art & Design,Creating and Sustaining an Innovation Culture,/course/edx-creating-and-sustaining-an-innovation-culture-10301
Art & Design,Idea Development: Create and Implement Innovative Ideas,/course/edx-idea-development-create-and-implement-innovative-ideas-10289
Art & Design,Design Thinking and Challenge Management,/course/opensap-design-thinking-and-challenge-management-13707
Art & Design,Soundcool: Módulos de vídeo y propuestas creativas,/course/edx-soundcool-modulos-de-video-y-propuestas-creativas-13448
Art & Design,แอนิเมชั่น 3 มิติ ขั้นเริ่มต้น-ขั้นกลาง|3ds Animation Foundation,/course/thaimooc----3---------3ds-animation-foundation-15016
Art & Design,การผลิตรายการโทรทัศน์|Television Program Production,/course/thaimooc----television-program-production-15019
Art & Design,การออกแบบกราฟิกโดยใช้คอมพิวเตอร์|Computer Based Graphics Design,/course/thaimooc-----computer-based-graphics-design-15021
Art & Design,การถ่ายภาพทางอากาศยานโดยอากาศยานไร้คนขับ (โดรน)|Aerial Photography by Drone,/course/thaimooc------aerial-photography-by-drone-15058
Art & Design,Interpreting Vernacular Architecture in Asia,/course/edx-interpreting-vernacular-architecture-in-asia-11421
Art & Design,Modern Japanese Architecture Part 1: From Meiji Restoration to the Pacific War,/course/edx-modern-japanese-architecture-part-1-from-meiji-restoration-to-the-pacific-war-14380
Art & Design,How to Create 2D Graphic Animations ,/course/kadenze-how-to-create-2d-graphic-animations-14892
Art & Design,Creative Thinking: Techniques and Tools for Success,/course/edx-creative-thinking-techniques-and-tools-for-success-11331
Art & Design,The Architectural Imagination,/course/edx-the-architectural-imagination-7836
Art & Design,การออกแบบ Infographic|Infographic Design,/course/thaimooc--infographic-infographic-design-15271
Art & Design,Pyramids of Giza: Ancient Egyptian Art and Archaeology,/course/edx-pyramids-of-giza-ancient-egyptian-art-and-archaeology-10385
Art & Design,Arte Latinoamericano con Énfasis Colombia,/course/miriadax-arte-latinoamericano-con-enfasis-colombia-1691
Art & Design,El Romanticismo en el piano: Johannes Brahms,/course/miriadax-el-romanticismo-en-el-piano-johannes-brahms-2346
Art & Design,Educación y Museos,/course/miriadax-educacion-y-museos-4927
Art & Design,Estética y Teoría del Arte en el siglo XVIII,/course/miriadax-estetica-y-teoria-del-arte-en-el-siglo-xviii-4928
Art & Design,Inovação orientada pelo Design,/course/miriadax-inovacao-orientada-pelo-design-6550
Art & Design,La 3ª edad de oro de la televisión,/course/miriadax-la-3a-edad-de-oro-de-la-television-1901
Art & Design,Dibujo en el aula: enseñar un lenguaje mágico,/course/miriadax-dibujo-en-el-aula-ensenar-un-lenguaje-magico-9369
Art & Design,Design Thinking para Tod@s,/course/miriadax-design-thinking-para-tod-s-10228
Art & Design,Joan Miró: an Artist Who Defined a Century,/course/miriadax-joan-miro-an-artist-who-defined-a-century-14862
Art & Design,La ciudad como lugar de intervención desde la experiencia artística,/course/miriadax-la-ciudad-como-lugar-de-intervencion-desde-la-experiencia-artistica-14870
Art & Design,Desarrollo de ideas innovadoras,/course/miriadax-desarrollo-de-ideas-innovadoras-14872
Art & Design,Cante Flamenco Tech,/course/miriadax-cante-flamenco-tech-14725
Art & Design,Iniciación al Dibujo Creativo,/course/miriadax-iniciacion-al-dibujo-creativo-14742
Art & Design,Imprimiendo en 3D,/course/miriadax-imprimiendo-en-3d-14705
Art & Design,El Cubismo en la cultura moderna. Un curso del Museo Reina Sofía y de la Fundación Telefónica.,/course/miriadax-el-cubismo-en-la-cultura-moderna-un-curso-del-museo-reina-sofia-y-de-la-fundacion-telefonica-14563
Art & Design,La imagen del Sport en el arte,/course/miriadax-la-imagen-del-sport-en-el-arte-14802
Art & Design,Impresión 3D de drones,/course/miriadax-impresion-3d-de-drones-14819
Art & Design,Visión espacial para Dummies. Cómo entender los planos,/course/miriadax-vision-espacial-para-dummies-como-entender-los-planos-14786
Art & Design,Designing and Creating Skirts,/course/edx-designing-and-creating-skirts-13875
Art & Design,Artistic Research in Music – an Introduction,/course/edx-artistic-research-in-music-an-introduction-12311
Art & Design,Star Trek: Inspiring Culture and Technology II,/course/edx-star-trek-inspiring-culture-and-technology-ii-15238
Art & Design,Online Jamming and Concert Technology,/course/kadenze-online-jamming-and-concert-technology-3764
Art & Design,European Paintings: From Leonardo to Rembrandt to Goya,/course/edx-european-paintings-from-leonardo-to-rembrandt-to-goya-2151
Art & Design,"Pintura europea: Leonardo, Rembrandt, Goya",/course/edx-pintura-europea-leonardo-rembrandt-goya-2153
Art & Design,Il Teatro e le sue illusioni prospettiche,/course/edx-il-teatro-e-le-sue-illusioni-prospettiche-13476
Art & Design,Archeoastronomia e Orologi Solari,/course/edx-archeoastronomia-e-orologi-solari-13477
Art & Design,Music Theory Level 2: Part Ten,/course/kadenze-music-theory-level-2-part-ten-17001
Art & Design,Music Theory Level 2: Part Eleven,/course/kadenze-music-theory-level-2-part-eleven-17002
Art & Design,Music Theory Level 2: Part Twelve,/course/kadenze-music-theory-level-2-part-twelve-17003
Art & Design,Music Theory Level 2: Part Seven,/course/kadenze-music-theory-level-2-part-seven-16998
Art & Design,Music Theory Level 2: Part Eight,/course/kadenze-music-theory-level-2-part-eight-16999
Art & Design,Caligrafía y paleografía: espacios históricos para su estudio y práctica,/course/edx-caligrafia-y-paleografia-espacios-historicos-para-su-estudio-y-practica-11377
Art & Design,Exploring Beethoven’s Piano Sonatas,/course/beethovensonatas-730
Art & Design,Product Design: The Delft Design Approach,/course/edx-product-design-the-delft-design-approach-2108
Art & Design,First Nights - Monteverdi’s L’Orfeo and the Birth of Opera,/course/edx-first-nights-monteverdi-s-l-orfeo-and-the-birth-of-opera-6365
Art & Design,Design in Healthcare: Using Patient Journey Mapping,/course/edx-design-in-healthcare-using-patient-journey-mapping-7877
Art & Design,"Circular Fashion: Art, Design and Science in a Sustainable Clothing Industry",/course/edx-circular-fashion-art-design-and-science-in-a-sustainable-clothing-industry-17080
Art & Design,Audio Signal Processing for Music Applications,/course/audio-2488
Art & Design,Photography Capstone Project,/course/photography-project-5595
Art & Design,Music Production Capstone,/course/music-production-capstone-6353
Art & Design,Design Thinking Capstone,/course/edx-design-thinking-capstone-10304
Art & Design,"Making Meaning: An Introduction to Designing Objects, Part II",/course/kadenze-making-meaning-an-introduction-to-designing-objects-part-ii-10464
Art & Design,The Art of Washi Paper in Japanese Rare Books,/course/japanese-book-paper-10622
Art & Design,Design Thinking and Creativity for Innovation,/course/edx-design-thinking-and-creativity-for-innovation-10277
Art & Design,"Creatividad, diseño e innovación: Técnicas y herramientas - Proyecto Final",/course/creatividad-proyecto-final-5136
Art & Design,Design Thinking Fundamentals,/course/edx-design-thinking-fundamentals-10279
Art & Design,Design Thinking: Prototyping and User Testing,/course/edx-design-thinking-prototyping-and-user-testing-10302
Art & Design,Design Thinking: Empathizing to Understand the Problem,/course/edx-design-thinking-empathizing-to-understand-the-problem-10291
Art & Design,"Design Thinking: Ideation, Iteration and Communication",/course/edx-design-thinking-ideation-iteration-and-communication-10299
Art & Design,From Notation to Performance: Understanding Musical Scores,/course/musical-scores-3616
Art & Design,Introduction to Human-Centered Design,/course/acumen-introduction-to-human-centered-design-1823
Art & Design,Integrated Digital Media Capstone,/course/edx-integrated-digital-media-capstone-13441
Art & Design,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",/course/film-images-542
Art & Design,Introduction to Game Design,/course/intro-game-design-4220
Art & Design,Introduction to Typography,/course/typography-5444
Art & Design,Réaliser des vidéos pro avec son smartphone,/course/france-universite-numerique-realiser-des-videos-pro-avec-son-smartphone-4458
Art & Design,Cracking the Creativity Code: Discovering Ideas,/course/startup-entrepreneurship-discovering-ide-3497
Art & Design,Music's Big Bang: The Genesis of Rock 'n' Roll,/course/musicsbigbang-538
Art & Design,"The Music of the Rolling Stones, 1962-1974",/course/rollingstones-2352
Art & Design,Teaching the Violin and Viola: Creating a Healthy Foundation,/course/teachingstrings-2303
Art & Design,The Beauty of Kunqu Opera,/course/kunqu-opera-5918
Art & Design,Desarrollando tu musicalidad,/course/desarrollo-musicalidad-4770
Art & Design,How to Make a Comic Book (Project-Centered Course),/course/make-comic-books-5712
Art & Design,Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course),/course/script-writing-5718
Art & Design,Creating Sounds for Electronic Music,/course/music-synthesizer-5728
Art & Design,导演思维：微影人的自我修养,/course/daoyan-siwei-weiyingren-5748
Art & Design,Ideas from the History of Graphic Design,/course/graphic-design-history-6497
Art & Design,Graphic Design,/course/presentation-design-6597
Art & Design,Evaluating User Interfaces,/course/ui-testing-6926
Art & Design,工程圖學 3D CAD,/course/3d-cad-4546
Art & Design,拍摄：像剪辑师一样拍摄,/course/pai-she-5571
Art & Design,创新思维,/course/chuangxin-siwei-5555
Art & Design,Principles of Photo Composition and Digital Image Post-Production,/course/photocourse3-5532
Art & Design,Innovation Career Lessons from a Master,/course/startup-entrepreneurship-innovation-care-5516
Art & Design,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",/course/musicianship-harmony-7051
Art & Design,Design Thinking for Innovation,/course/uva-darden-design-thinking-innovation-649
Art & Design,"History of Rock, Part Two",/course/historyofrock2-692
Art & Design,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,/course/audiomusicengpart1-686
Art & Design,Introduction to Imagemaking,/course/image-making-5455
Art & Design,In the Studio: Postwar Abstract Painting,/course/painting-8349
Art & Design,Design Thinking for the Greater Good: Innovation in the Social Sector,/course/uva-darden-design-thinking-social-sector-9521
Art & Design,Age of Cathedrals,/course/age-of-cathedrals-9671
Art & Design,Mobile Interaction Design: How to Design Usable Mobile Products and Services,/course/mobile-interaction-design-8643
Art & Design,Exploring Beethoven's Piano Sonatas Part 3,/course/exploring-beethoven-piano-sonatas-3-10141
Art & Design,Растровая графика. Adobe Photoshop CC ,/course/rastrovaya-grafika-adobe-photoshop-12054
Art & Design,Эксподизайн: проектирование музейной экспозиции в диалогах дизайнера и музеолога,/course/ekspodizayn-12233
Art & Design,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,/course/design-strategy-11229
Art & Design,Introduzione alla Storia dell'Architettura Contemporanea,/course/architettura-contemporanea-11230
Art & Design,Exploring Japanese Avant-garde Art Through Butoh Dance,/course/japanese-avant-garde-art-butoh-11446
Art & Design,UX Design: From Concept to Prototype,/course/ux-design-concept-wireframe-12350
Art & Design,"UX Research at Scale: Surveys, Analytics, Online Testing",/course/ux-research-at-scale-12351
Art & Design,UX (User Experience) Capstone,/course/user-experience-capstone-12355
Art & Design,Composición algorítmica en Supercollider,/course/composicion-algoritmica-supercollider-12432
Art & Design,Perspectivas de música colaborativa,/course/perspectivas-musica-colaborativa-12433
Art & Design,Introducción a la producción musical ,/course/intro-produccion-musical-12419
Art & Design,Разработка инновационного продукта,/course/developing-products-new-market-11587
Art & Design,Avatar Psychology for Designers,/course/avatar-psychology-for-designers-12004
Art & Design,So You Think You Know Tango?,/course/tango-14410
Art & Design,Ser más creativos,/course/creatividad-661
Art & Design,剪辑：像编剧一样剪辑,/course/jian-ji-5565
Art & Design,Information Design,/course/infodesign-2787
Art & Design,Jazz Improvisation,/course/improvisation-521
Art & Design,User Experience: Research & Prototyping,/course/user-research-2788
Art & Design,Theatre and Globalization,/course/globaltheatre-2918
Art & Design,Innovar,/course/innovacion-diseno-4818
Art & Design,Design Thinking,/course/design-thinking-innovation-4842
Art & Design,The Blues: Understanding and Performing an American Art Form,/course/the-blues-6026
Art & Design,Music and Social Action,/course/music-and-social-action-5842
Art & Design,Brand New Brand,/course/brand-new-brand-5614
Art & Design,"Photography Techniques: Light, Content, and Sharing",/course/photography-techniques-6478
Art & Design,Introduction to User Experience Design ,/course/user-experience-design-6535
Art & Design,User Research and Design,/course/design-research-6924
Art & Design,Prototyping and Design,/course/prototyping-design-6932
Art & Design,编剧：像导演一样编剧,/course/bian-ju-5560
Art & Design,Camera Control,/course/photocourse2-5539
Art & Design,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",/course/musicianship-chords-7050
Art & Design,Fundamentals of Digital Image and Video Processing,/course/digital-724
Art & Design,Scandinavian Film and Television,/course/scanfilmtv-665
Art & Design,Principles of Game Design,/course/gamedesign-4210
Art & Design,"Cameras, Exposure, and Photography",/course/photocourse1-5463
Art & Design,The Art of Music Production,/course/producing-music-6350
Art & Design,The Technology of Music Production,/course/technology-of-music-production-6351
Art & Design,The Cycle: Management of Successful Arts and Cultural Organizations,/course/the-cycle-7748
Art & Design,Exploring Beethoven’s Piano Sonatas Part 2,/course/exploring-beethoven-piano-sonatas-2-7773
Art & Design,Healing with the Arts,/course/healing-with-the-arts-8103
Art & Design,Дизайн-методология: управление вдохновением (Design-methodology. Inspiration management),/course/spbu-dsgnmt-fall-2017-9343
Art & Design,Building Your Career in Music: Developing A Brand and Funding Your Music,/course/navigate-music-industry-independent-arti-9576
Art & Design,Improvisación de jazz ,/course/improvisacion-de-jazz-9579
Art & Design,Produção final do músico moderno,/course/producao-musico-moderno-9584
Art & Design,Art & Ideas: Teaching with Themes,/course/ideas-6996
Art & Design,Getting Started With Music Theory,/course/music-theory-8026
Art & Design,Boosting Creativity for Innovation,/course/boosting-creativity-innovation-13125
Art & Design,UX / UI: Fundamentos para o design de interface,/course/ux-ui-design-de-interface-10705
Art & Design,Web Design: Wireframes to Prototypes,/course/web-design-wireframes-prototypes-12101
Art & Design,UX Design Fundamentals,/course/ux-design-fundamentals-12102
Art & Design,Visual Elements of User Interface Design,/course/visual-elements-user-interface-design-12103
Art & Design,Основы фотографии,/course/photo-12090
Art & Design,Grabación y postproducción musical dentro y fuera del estudio,/course/grabacion-musical-12415
Art & Design,Introduction to User Experience Principles and Processes,/course/introtoux-principles-and-processes-12348
Art & Design,Understanding User Needs,/course/understanding-user-needs-12352
Art & Design,Evaluating Designs with Users,/course/evaluating-designs-with-users-12357
Art & Design,Audio digital con Pure Data,/course/audio-digital-pure-data-12422
Art & Design,Tecnología musical con software libre: Proyecto final,/course/tecnologia-musical-proyecto-12429
Art & Design,Teoria Musical,/course/teoria-musical-12643
Art & Design,3D CAD Fundamental,/course/3d-cad-fundamental-9997
Art & Design,Usos Didácticos del Cine: Introducción al Análisis,/course/usos-didacticos-del-cine-9996
Art & Design,Print and Digital Elements of Design: Branding and User Experience,/course/designing-print-digital-media-13823
Art & Design,Graphic Elements of Design: Color Theory and Image Formats,/course/graphic-elements-design-13824
Art & Design,"Textual Elements of Design: Fonts, Typography, and Spacing",/course/fonts-typography-spacing-13825
Art & Design,Basic Elements of Design: Design Principles and Design Software,/course/basic-elements-design-13826
Art & Design,Designing and Creating Trousers,/course/edx-designing-and-creating-trousers-13876
Art & Design,Mastering Final Cut Pro,/course/mastering-final-cut-pro-15174
Art & Design,Human-Centered Design 201: Prototyping,/course/acumen-human-centered-design-201-prototyping-4789
Art & Design,Introduzione alla Storia dell'Architettura Contemporanea,/course/polimi-open-knowledge-introduzione-alla-storia-dell-architettura-contemporanea-4982
Art & Design,Introduction to the History of Contemporary Architecture,/course/polimi-open-knowledge-introduction-to-the-history-of-contemporary-architecture-11176
Art & Design,Introducing Metadesign,/course/polimi-open-knowledge-introducing-metadesign-12162
Art & Design,La sculpture grecque d'Alexandre à Cléopâtre (Partie II),/course/france-universite-numerique-la-sculpture-grecque-d-alexandre-a-cleopatre-partie-ii-9939
Art & Design,La musique au-delà du numérique,/course/france-universite-numerique-la-musique-au-dela-du-numerique-12303
Art & Design,通用设计方法与创新设计方法（2019秋）,/course/xuetangx--2019-16808
Art & Design,MOOC Pop Art,/course/france-universite-numerique-mooc-pop-art-14507
Art & Design,Photoshop: una herramienta para presentaciones innovadoras,/course/edx-photoshop-una-herramienta-para-presentaciones-innovadoras-15202
Art & Design,Girl Centered Design,/course/independent-girl-centered-design-11963
Art & Design,Los Sitios Reales como recurso profesional,/course/independent-los-sitios-reales-como-recurso-profesional-12342
Art & Design,Digital Skills: User Experience,/course/digital-skills-user-experience-9780
Art & Design,Art Appreciation,/course/canvas-network-art-appreciation-578
Art & Design,Human Computer Interaction,/course/independent-human-computer-interaction-628
Art & Design,Digital Media One,/course/canvas-network-digital-media-one-577
Art & Design,Interactive Multimedia Production,/course/canvas-network-interactive-multimedia-production-604
Art & Design,Grandes obras del arte español del Renacimiento y del Barroco en su contexto internacional,/course/miriadax-grandes-obras-del-arte-espanol-del-renacimiento-y-del-barroco-en-su-contexto-internacional-1121
Art & Design,Investigating Film Noir,/course/canvas-network-investigating-film-noir-602
Art & Design,A Crash Course on Creativity,/course/novoed-a-crash-course-on-creativity-467
Art & Design,"Music in Place, Music in Space, What’s the Idea?",/course/independent-music-in-place-music-in-space-what-s-the-idea-887
Art & Design,Introduction to Art: Concepts & Techniques,/course/art-675
Art & Design,Games Based Learning MOOC,/course/independent-games-based-learning-mooc-916
Art & Design,Design Thinking Action Lab,/course/novoed-design-thinking-action-lab-919
Art & Design,Rhetoric and Composition: The Persuasive Power of Video Games as Paratexts,/course/independent-rhetoric-and-composition-the-persuasive-power-of-video-games-as-paratexts-909
Art & Design,The Modern Genius: Art and Culture in the 19th Century,/course/canvas-network-the-modern-genius-art-and-culture-in-the-19th-century-960
Art & Design,Practice Based Research in the Arts,/course/novoed-practice-based-research-in-the-arts-950
Art & Design,Contemporary Architecture,/course/iversity-contemporary-architecture-1200
Art & Design,80000901_1X: History of Chinese Architecture — Part 1,/course/edx-80000901_1x-history-of-chinese-architecture-part-1-1233
Art & Design,艺术史,/course/arthistory-1270
Art & Design,Information Literacy for Art and Design Students,/course/canvas-network-information-literacy-for-art-and-design-students-1321
Art & Design,Introduction to Programming for Musicians and Digital Artists,/course/chuck101-851
Art & Design,Design 101 (or Design Basics),/course/iversity-design-101-or-design-basics-983
Art & Design,Designing Resilient Schools,/course/iversity-designing-resilient-schools-1658
Art & Design,Early Renaissance Architecture in Italy: from Alberti to Bramante,/course/renaissancearchitect-713
Art & Design,UX-Design for Business,/course/independent-ux-design-for-business-1790
Art & Design,What is Music? Finding Your Song,/course/canvas-network-what-is-music-finding-your-song-1554
Art & Design,"Live!:  A History of Art for Artists, Animators and Gamers",/course/livearthistory-693
